order_id,order_date,customer_id,customer_name,email,phone,prefecture,age,gender,product_id,product_name,category,price,quantity,total_amount,payment_method,status
O000889,2023-11-22,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0005,歯磨き粉,日用品,3124,7.0,-500.0,クレカ,shipped
O000890,2024-07-31,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0010,【セール】お米,食品,6809,8.0,27236.0,コンビニ払い,delivered
O000891,2024-01-11,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0009,お米（お徳用）,食品,6862,2.0,13724.0,コンビニ払い,delivered
O000892,2023-11-06,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0046,【セール】ジーンズ,ファッション,12358,7.0,37074.0,コンビニ払い,delivered
O000893,2024-10-19,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0019,調味料セット,食品,13834,2.0,27668.0,クレジットカード,delivered
O000894,2024-09-25,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0035,【セール】電子レンジ,家電,11788,4.0,94304.0,クレジットカード,delivered
O000895,2024-03-23,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0038,掃除機,家電,6953,8.0,27812.0,クレジットカード,delivered
O000896,2024-04-01,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0044,ジーンズ,ファッション,12317,7.0,49268.0,PayPay,delivered
O000897,2024-08-14,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0044,ジーンズ,ファッション,12317,7.0,73902.0,代金引換,pending
O000898,2024-08-26,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0021,インスタント麺,食品,13736,5.0,109888.0,,delivered
O000899,31-01-2024,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0038,掃除機,家電,6953,8.0,55624.0,銀行振込,返品
O000900,2024年09月19日,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0030,電気ケトル,家電,4496,4.0,35968.0,クレカ,delivered
O000901,2023-11-14,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0024,【セール】お菓子詰め合わせ,食品,2387,3.0,7161.0,銀行振込,delivered
O000902,2024年04月08日,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0022,お菓子詰め合わせ,食品,2371,5.0,7113.0,銀行振込,delivered
O000903,2024-10-25,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0011,お米,食品,7023,7.0,28092.0,クレジットカード,delivered
O000904,,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0032,扇風機,家電,2130,7.0,8520.0,コンビニ払い,shipped
O000905,2024-03-13,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0039,掃除機（お徳用）,家電,7125,3.0,57000.0,,delivered
O000906,2024-08-20,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0029,コ-ヒ-,食品,10798,4.0,86384.0,credit card,delivered
O000907,2025-02-02,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0018,【セール】調味料セット,食品,14042,8.0,56168.0,,delivered
O000908,2025-04-09,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0038,掃除機,家電,6953,4.0,13906.0,クレジットカード,cancelled
O000909,2024年09月19日,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0040,【セール】掃除機,家電,7405,8.0,37025.0,PayPay,pending
O000910,2023-12-29,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0024,【セール】お菓子詰め合わせ,食品,2387,6.0,19096.0,クレジットカード,delivered
O000911,2025-01-29,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0021,インスタント麺,食品,13736,7.0,109888.0,credit card,shipped
O000912,2024-01-08,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0019,調味料セット,食品,13834,5.0,110672.0,PayPay,delivered
O000913,,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0017,調味料セット（お徳用）,食品,14229,8.0,71145.0,クレジットカード,shipped
O000914,2024-05-15,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0036,電子レンジ,家電,11884,4.0,59420.0,コンビニ払い,delivered
O000915,,C00086,渡辺 健太,渡辺健太5@docomo.ne.jp,090-8740-3273,静岡県,25.0,その他,P0038,掃除機,家電,6953,5.0,41718.0,クレジットカード,pending
O000916,2026-01-18,C00087,小林 結衣,小林結衣16@gmail.com,08024879094,東京都,33.0,,P0002,シャンプー,日用品,14411,2.0,28822.0,クレジットカード,shipped
O000917,2026-01-26,C00087,小林 結衣,小林結衣16@gmail.com,08024879094,東京都,33.0,,P0037,トースター,家電,14029,2.0,28058.0,クレジットカード,delivered
O000918,2026-01-23,C00088,渡辺　愛,渡辺愛14@yahoo.co.jp,090-7397-8702,大阪府,65.0,その他,P0016,調味料セット,食品,13994,3.0,41982.0,銀行振込,delivered
O000919,2026-01-14,C00089,渡辺 花子,渡辺花子46@icloud.com,090-3868-8612,,20.0,その他,P0042,ドライヤー,家電,2245,1.0,2245.0,credit card,delivered
O000920,,C00090,吉田 翼,吉田翼51@icloud.com,090-1599-4131,兵庫県,75.0,,P0004,トイレットペーパー,日用品,491,12.0,61056.0,credit card,
O000921,2023-01-18,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0033,電子レンジ,家電,11787,2.0,58935.0,コンビニ払い,shipped
O000922,2023-01-26,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0003,ティッシュ,日用品,10858,7.0,43432.0,クレカ,shipped
O000923,2023-02-09,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0011,お米,食品,7023,4.0,42138.0,クレジットカード,delivered
O000924,2023-02-14,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0039,掃除機（お徳用）,家電,7125,4.0,49875.0,銀行振込,
O000925,2023-03-11,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0043,Tシャツ,ファッション,3166,2.0,25328.0,クレカ,delivered
O000926,2023-03-04,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0037,トースター,家電,14029,5.0,56116.0,コンビニ払い,shipped
O000927,2023-03-07,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0017,調味料セット（お徳用）,食品,14229,4.0,113832.0,credit card,delivered
O000928,2023-04-12,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0021,インスタント麺,食品,13736,6.0,68680.0,PayPay,pending
O000929,2023-03-07,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0016,調味料セット,食品,13994,2.0,111952.0,credit card,delivered
O000930,2023-05-24,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0025,お菓子詰め合わせ,食品,2610,5.0,7830.0,銀行振込,delivered
O000931,2023-03-09,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0042,ドライヤー,家電,2245,5.0,8980.0,クレカ,cancelled
O000932,2023-03-25,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0014,【セール】パスタ,食品,11392,3.0,,PayPay,delivered
O000933,,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0038,掃除機,家電,6953,7.0,48671.0,クレジットカード,pending
O000934,2023-03-24,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0002,シャンプー,日用品,14411,6.0,28822.0,コンビニ払い,
O000935,2023-05-24,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0018,【セール】調味料セット,食品,14042,8.0,56168.0,コンビニ払い,cancelled
O000936,2023-04-03,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0042,ドライヤー,家電,2245,5.0,15715.0,PayPay,pending
O000937,27-06-2023,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0019,調味料セット,食品,13834,7.0,55336.0,PayPay,shipped
O000938,2023-09-30,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0021,インスタント麺,食品,13736,8.0,54944.0,PayPay,cancelled
O000939,2023-10-15,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0032,扇風機,家電,2130,3.0,8520.0,銀行振込,delivered
O000940,2023-09-22,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0049,バッグ,ファッション,11406,7.0,91248.0,クレジットカード,shipped
O000941,2023-06-07,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0048,スニーカー,ファッション,3359,2.0,16795.0,クレカ,
O000942,2023-05-03,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0035,【セール】電子レンジ,家電,11788,3.0,82516.0,コンビニ払い,cancelled
O000943,2023-05-30,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0032,扇風機,家電,2130,6.0,10650.0,銀行振込,shipped
O000944,2023-09-28,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0048,スニーカー,ファッション,3359,3.0,16795.0,クレカ,delivered
O000945,2023-11-26,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0001,洗剤,日用品,7372,3.0,29488.0,クレジットカード,delivered
O000946,2023-06-17,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0041,掃除機,家電,6915,3.0,13830.0,PayPay,delivered
O000947,2023-11-26,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0017,調味料セット（お徳用）,食品,14229,7.0,28458.0,クレジットカード,delivered
O000948,2023-11-11,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0020,缶詰,食品,8423,5.0,58961.0,銀行振込,delivered
O000949,2023-12-20,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0017,調味料セット（お徳用）,食品,14229,7.0,71145.0,クレカ,配送済
O000950,2024-01-01,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0044,ジーンズ,ファッション,12317,5.0,24634.0,クレジットカード,delivered
O000951,2024-04-12,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0046,【セール】ジーンズ,ファッション,12358,2.0,61790.0,代金引換,pending
O000952,2023-09-23,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0029,コ-ヒ-,食品,10798,8.0,75586.0,代金引換,delivered
O000953,2024-02-06,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0012,パスタ,食品,11541,4.0,23082.0,コンビニ払い,delivered
O000954,2023-11-11,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0029,コ-ヒ-,食品,10798,7.0,21596.0,PayPay,delivered
O000955,2023/10/17,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0032,扇風機,家電,2130,4.0,6390.0,代金引換,delivered
O000956,2024-03-13,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0046,【セール】ジーンズ,ファッション,12358,3.0,37074.0,credit card,shipped
O000957,2024-03-25,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0029,コ-ヒ-,食品,10798,4.0,75586.0,クレジットカード,delivered
O000958,2024-02-29,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0018,【セール】調味料セット,食品,14042,4.0,98294.0,代金引換,delivered
O000959,2023-09-03,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0009,お米（お徳用）,食品,6862,4.0,41172.0,銀行振込,
O000960,2023-10-18,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0043,Tシャツ,ファッション,3166,4.0,9498.0,PayPay,delivered
O000961,2024-06-21,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0004,トイレットペーパー,日用品,491,4.0,982.0,クレジットカード,配送済
O000962,2023年12月12日,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0031,加湿器,家電,11743,6.0,58715.0,代金引換,cancelled
O000963,10/09/2024,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0010,【セール】お米,食品,6809,6.0,13618.0,コンビニ払い,delivered
O000964,2024-03-23,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0041,掃除機,家電,6915,2.0,34575.0,PayPay,delivered
O000965,2024-04-02,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0043,Tシャツ,ファッション,3166,5.0,9498.0,PayPay,返品
O000966,11/23/2024,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0042,ドライヤー,家電,2245,6.0,11225.0,クレジットカード,delivered
O000967,2023-12-06,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0050,財布,ファッション,12631,7.0,63155.0,credit card,delivered
O000968,2024-11-06,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0035,【セール】電子レンジ,家電,11788,8.0,58940.0,コンビニ払い,pending
O000969,2024-11-20,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0044,ジーンズ,ファッション,12317,7.0,24634.0,クレジットカード,shipped
O000970,2023-11-08,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0041,掃除機,家電,6915,6.0,41490.0,credit card,delivered
O000971,18-12-2024,C00091,山本 さくら,山本さくら64@softbank.ne.jp,08021087928,千葉県,37.0,,P0016,調味料セット,食品,13994,4.0,69970.0,銀行振込,pending
O000972,2026-01-25,C00092,池田 美月,池田美月22@softbank.ne.jp,070 8126 5498,神奈川県,27.0,,P0040,【セール】掃除機,家電,7405,2.0,14810.0,クレジットカード,cancelled
O000973,23-01-2026,C00092,池田 美月,池田美月22@softbank.ne.jp,070 8126 5498,神奈川県,27.0,,P0038,掃除機,家電,6953,2.0,13906.0,クレカ,cancelled
O000974,2026-01-12,C00093,鈴木 健太,鈴木健太9@yahoo.co.jp,090-7001-6933,福岡県,38.0,その他,P0016,調味料セット,食品,13994,5.0,69970.0,クレジットカード,delivered
O000975,2026/01/13,C00094,小林 美咲,小林美咲4@yahoo.co.jp,070 5264 8311,神奈川県,46.0,F,P0036,電子レンジ,家電,11884,3.0,35652.0,代金引換,delivered
O000976,2026-01-22,C00094,小林 美咲,小林美咲4@yahoo.co.jp,070 5264 8311,神奈川県,46.0,F,P0037,トースター,家電,14029,4.0,56116.0,クレジットカード,delivered
O000977,2023-07-05,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0049,バッグ,ファッション,11406,5.0,57030.0,PayPay,delivered
O000978,,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0003,ティッシュ,日用品,10858,3.0,32574.0,クレジットカード,delivered
O000979,2023-08-24,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0039,掃除機（お徳用）,家電,7125,3.0,21375.0,クレジットカード,delivered
O000980,2023-08-31,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0052,サングラス,ファッション,7645,2.0,15290.0,クレジットカード,delivered
O000981,2023-08-30,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0007,柔軟剤,日用品,11018,4.0,44072.0,クレジットカード,delivered
O000982,2023-09-23,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0043,Tシャツ,ファッション,3166,4.0,12664.0,銀行振込,delivered
O000983,2024-01-01,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0010,【セール】お米,食品,6809,4.0,27236.0,コンビニ払い,delivered
O000984,2023-11-01,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0034,電子レンジ（お徳用）,家電,11800,5.0,59000.0,クレジットカード,delivered
O000985,2024-02-14,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0045,ジーンズ（お徳用）,ファッション,12522,2.0,25044.0,PayPay,返品
O000986,2024-02-24,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0025,お菓子詰め合わせ,食品,2610,5.0,13050.0,PayPay,delivered
O000987,2024-01-01,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0023,お菓子詰め合わせ（お徳用）,食品,2522,4.0,10088.0,クレジットカード,delivered
O000988,2024/03/03,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0017,調味料セット（お徳用）,食品,14229,5.0,71145.0,,delivered
O000989,2023/12/20,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0049,バッグ,ファッション,11406,5.0,57030.0,銀行振込,delivered
O000990,2024-01-16,C00095,林 一郎,林一郎88@docomo.ne.jp,08048971765,神奈川県,49.0,M,P0028,【セール】コーヒー,食品,10527,4.0,42108.0,クレジットカード,delivered
O000991,2023-04-01,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0019,調味料セット,食品,13834,2.0,27668.0,PayPay,delivered
O000992,2023-04-16,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0007,柔軟剤,日用品,11018,1.0,11018.0,クレジットカード,shipped
O000993,2023-04-29,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0012,パスタ,食品,11541,2.0,23082.0,代金引換,delivered
O000994,2023/05/07,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0009,お米（お徳用）,食品,6862,2.0,13724.0,クレジットカード,delivered
O000995,2023/07/26,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0012,パスタ,食品,11541,5.0,57705.0,クレジットカード,delivered
O000996,2023-07-20,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0052,サングラス,ファッション,7645,5.0,38225.0,コンビニ払い,shipped
O000997,2023-09-04,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0051,帽子,ファッション,11404,4.0,45616.0,代金引換,delivered
O000998,2023-05-27,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0052,サングラス,ファッション,7645,3.0,22935.0,銀行振込,delivered
O000999,2023-08-15,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0002,シャンプー,日用品,14411,2.0,28822.0,クレカ,cancelled
O001000,2023-07-09,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0048,スニーカー,ファッション,3359,2.0,6718.0,クレジットカード,delivered
O001001,2023-10-28,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0046,【セール】ジーンズ,ファッション,12358,2.0,24716.0,クレカ,配送済
O001002,2023年10月16日,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0019,調味料セット,食品,13834,4.0,55336.0,代金引換,delivered
O001003,2023-07-18,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0031,加湿器,家電,11743,5.0,58715.0,PayPay,delivered
O001004,2024-01-25,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0002,シャンプー,日用品,14411,1.0,14411.0,クレジットカード,delivered
O001005,2023-07-22,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0024,【セール】お菓子詰め合わせ,食品,2387,4.0,9548.0,コンビニ払い,shipped
O001006,2024-04-10,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0048,スニーカー,ファッション,3359,2.0,6718.0,銀行振込,pending
O001007,2023/09/24,C00096,松本 杏,松本杏74@docomo.ne.jp,08018824561,大阪府,38.0,M,P0018,【セール】調味料セット,食品,14042,4.0,56168.0,クレジットカード,delivered
O001008,2023-08-03,C00097,林 悠斗,林悠斗88@icloud.com,090-3981-3114,愛知県,51.0,その他,P0037,トースター,家電,14029,2.0,28058.0,クレジットカード,
O001009,2023-08-11,C00097,林 悠斗,林悠斗88@icloud.com,090-3981-3114,愛知県,51.0,その他,P0011,お米,食品,7023,1.0,7023.0,コンビニ払い,delivered
O001010,2023-09-14,C00097,林 悠斗,林悠斗88@icloud.com,090-3981-3114,愛知県,51.0,その他,P0043,Tシャツ,ファッション,3166,3.0,9498.0,代金引換,返品
O001011,2026-01-27,C00098,佐藤 大輔,佐藤大輔26@icloud.com,070 9234 3762,静岡県,,M,P0048,スニーカー,ファッション,3359,27.0,268984.0,コンビニ払い,cancelled
O001012,2026-01-25,C00099,佐藤 花子,佐藤花子83@icloud.com,08092961108,兵庫県,22.0,M,P0016,調味料セット,食品,13994,3.0,41982.0,PayPay,delivered
O001013,2023/03/17,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0020,缶詰,食品,8423,5.0,25269.0,credit card,pending
O001014,2023-03-27,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0033,電子レンジ,家電,11787,3.0,23574.0,銀行振込,配送済
O001015,2023-04-06,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0005,歯磨き粉,日用品,3124,5.0,9372.0,クレジットカード,配送済
O001016,2023-04-13,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0008,お米,食品,7026,6.0,35130.0,銀行振込,delivered
O001017,2023-05-12,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0016,調味料セット,食品,13994,8.0,69970.0,クレジットカード,cancelled
O001018,2023-04-21,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0001,洗剤,日用品,7372,8.0,58976.0,クレジットカード,delivered
O001019,28-04-2023,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0031,加湿器,家電,11743,7.0,93944.0,代金引換,delivered
O001020,05/26/2023,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0020,缶詰,食品,8423,3.0,67384.0,クレカ,cancelled
O001021,2023-05-04,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0032,扇風機,家電,2130,4.0,12780.0,銀行振込,返品
O001022,2023-07-30,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0011,お米,食品,7023,4.0,49161.0,クレカ,pending
O001023,2023-07-15,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0045,ジーンズ（お徳用）,ファッション,12522,7.0,87654.0,銀行振込,配送済
O001024,2023-06-24,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0051,帽子,ファッション,11404,2.0,34212.0,代金引換,delivered
O001025,2023-08-08,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0007,柔軟剤,日用品,11018,3.0,66108.0,銀行振込,delivered
O001026,2023-09-28,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0042,ドライヤー,家電,2245,3.0,15715.0,コンビニ払い,delivered
O001027,2023-07-07,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0026,コーヒー,食品,10458,5.0,83664.0,,cancelled
O001028,13-09-2023,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0021,インスタント麺,食品,13736,6.0,109888.0,クレジットカード,返品
O001029,2023-08-08,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0011,お米,食品,7023,3.0,21069.0,銀行振込,delivered
O001030,2023-07-14,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0013,パスタ（お徳用）,食品,11639,6.0,93112.0,クレジットカード,delivered
O001031,2023-08-08,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0033,電子レンジ,家電,11787,6.0,58935.0,コンビニ払い,shipped
O001032,2023-06-20,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0028,【セール】コーヒー,食品,10527,5.0,84216.0,クレジットカード,delivered
O001033,2023-07-15,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0041,掃除機,家電,6915,6.0,41490.0,クレジットカード,shipped
O001034,2023-09-22,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0029,コ-ヒ-,食品,10798,6.0,75586.0,クレジットカード,shipped
O001035,2023-09-09,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0003,ティッシュ,日用品,10858,8.0,21716.0,代金引換,返品
O001036,2023-07-10,C00100,伊藤 悠斗,伊藤悠斗54@softbank.ne.jp,070 6231 6658,千葉県,25.0,その他,P0027,コーヒー（お徳用）,食品,10429,2.0,73003.0,代金引換,shipped
